0.00000e+00	0.00000e+00	2.77734e-01
0.00000e+00	1.50000e+00	2.17969e+00
0.00000e+00	4.50000e+00	4.29452e+00
0.00000e+00	7.50000e+00	6.29882e+00
0.00000e+00	1.05000e+01	8.18980e+00
0.00000e+00	1.35000e+01	9.96691e+00
0.00000e+00	1.65000e+01	1.16296e+01
0.00000e+00	1.95000e+01	1.31770e+01
0.00000e+00	2.25000e+01	1.46083e+01
0.00000e+00	2.55000e+01	1.59228e+01
0.00000e+00	2.85000e+01	1.71199e+01
0.00000e+00	3.15000e+01	1.81990e+01
0.00000e+00	3.45000e+01	1.91598e+01
0.00000e+00	3.75000e+01	2.00023e+01
0.00000e+00	4.05000e+01	2.07267e+01
0.00000e+00	4.35000e+01	2.13334e+01
0.00000e+00	4.65000e+01	2.18228e+01
0.00000e+00	4.95000e+01	2.21956e+01
0.00000e+00	5.25000e+01	2.24525e+01
0.00000e+00	5.55000e+01	2.25943e+01
0.00000e+00	5.85000e+01	2.26217e+01
0.00000e+00	6.15000e+01	2.25355e+01
0.00000e+00	6.45000e+01	2.23363e+01
0.00000e+00	6.75000e+01	2.20248e+01
0.00000e+00	7.05000e+01	2.16015e+01
0.00000e+00	7.35000e+01	2.10671e+01
0.00000e+00	7.65000e+01	2.04221e+01
0.00000e+00	7.95000e+01	1.96674e+01
0.00000e+00	8.25000e+01	1.88033e+01
0.00000e+00	8.55000e+01	1.78304e+01
0.00000e+00	8.85000e+01	1.67492e+01
0.00000e+00	9.15000e+01	1.55600e+01
0.00000e+00	9.45000e+01	1.42629e+01
0.00000e+00	9.75000e+01	1.28579e+01
0.00000e+00	1.00500e+02	1.13448e+01
0.00000e+00	1.03500e+02	9.72317e+00
0.00000e+00	1.06500e+02	7.99241e+00
0.00000e+00	1.09500e+02	6.15196e+00
0.00000e+00	1.12500e+02	4.20121e+00
0.00000e+00	1.15500e+02	2.13961e+00
0.00000e+00	1.18500e+02	2.58384e-01

1.50000e+00	0.00000e+00	7.50000e+00
1.50000e+00	1.50000e+00	1.50000e+01
1.50000e+00	4.50000e+00	1.52057e+01
1.50000e+00	7.50000e+00	1.54199e+01
1.50000e+00	1.05000e+01	1.56303e+01
1.50000e+00	1.35000e+01	1.58328e+01
1.50000e+00	1.65000e+01	1.60231e+01
1.50000e+00	1.95000e+01	1.61963e+01
1.50000e+00	2.25000e+01	1.63476e+01
1.50000e+00	2.55000e+01	1.64723e+01
1.50000e+00	2.85000e+01	1.65666e+01
1.50000e+00	3.15000e+01	1.66274e+01
1.50000e+00	3.45000e+01	1.66533e+01
1.50000e+00	3.75000e+01	1.66441e+01
1.50000e+00	4.05000e+01	1.66010e+01
1.50000e+00	4.35000e+01	1.65264e+01
1.50000e+00	4.65000e+01	1.64237e+01
1.50000e+00	4.95000e+01	1.62968e+01
1.50000e+00	5.25000e+01	1.61498e+01
1.50000e+00	5.55000e+01	1.59873e+01
1.50000e+00	5.85000e+01	1.58136e+01
1.50000e+00	6.15000e+01	1.56330e+01
1.50000e+00	6.45000e+01	1.54499e+01
1.50000e+00	6.75000e+01	1.52682e+01
1.50000e+00	7.05000e+01	1.50907e+01
1.50000e+00	7.35000e+01	1.49212e+01
1.50000e+00	7.65000e+01	1.47636e+01
1.50000e+00	7.95000e+01	1.46218e+01
1.50000e+00	8.25000e+01	1.44990e+01
1.50000e+00	8.55000e+01	1.43983e+01
1.50000e+00	8.85000e+01	1.43227e+01
1.50000e+00	9.15000e+01	1.42742e+01
