0.00000e+00	0.00000e+00	0.00000e+00
0.00000e+00	3.00000e+00	0.00000e+00
0.00000e+00	6.00000e+00	0.00000e+00
0.00000e+00	9.00000e+00	0.00000e+00
0.00000e+00	1.20000e+01	0.00000e+00
0.00000e+00	1.50000e+01	0.00000e+00
0.00000e+00	1.80000e+01	0.00000e+00
0.00000e+00	2.10000e+01	0.00000e+00
0.00000e+00	2.40000e+01	0.00000e+00
0.00000e+00	2.70000e+01	0.00000e+00
0.00000e+00	3.00000e+01	0.00000e+00
0.00000e+00	3.30000e+01	0.00000e+00
0.00000e+00	3.60000e+01	0.00000e+00
0.00000e+00	3.90000e+01	0.00000e+00
0.00000e+00	4.20000e+01	0.00000e+00
0.00000e+00	4.50000e+01	0.00000e+00
0.00000e+00	4.80000e+01	0.00000e+00
0.00000e+00	5.10000e+01	0.00000e+00
0.00000e+00	5.40000e+01	0.00000e+00
0.00000e+00	5.70000e+01	0.00000e+00
0.00000e+00	6.00000e+01	0.00000e+00
0.00000e+00	6.30000e+01	0.00000e+00
0.00000e+00	6.60000e+01	0.00000e+00
0.00000e+00	6.90000e+01	0.00000e+00
0.00000e+00	7.20000e+01	0.00000e+00
0.00000e+00	7.50000e+01	0.00000e+00
0.00000e+00	7.80000e+01	0.00000e+00
0.00000e+00	8.10000e+01	0.00000e+00
0.00000e+00	8.40000e+01	0.00000e+00
0.00000e+00	8.70000e+01	0.00000e+00
0.00000e+00	9.00000e+01	0.00000e+00
0.00000e+00	9.30000e+01	0.00000e+00
0.00000e+00	9.60000e+01	0.00000e+00
0.00000e+00	9.90000e+01	0.00000e+00
0.00000e+00	1.02000e+02	0.00000e+00
0.00000e+00	1.05000e+02	0.00000e+00
0.00000e+00	1.08000e+02	0.00000e+00
0.00000e+00	1.11000e+02	0.00000e+00
0.00000e+00	1.14000e+02	0.00000e+00
0.00000e+00	1.17000e+02	0.00000e+00
0.00000e+00	1.20000e+02	0.00000e+00

2.00000e+00	0.00000e+00	0.00000e+00
2.00000e+00	3.00000e+00	7.11036e-01
2.00000e+00	6.00000e+00	-7.33012e-02
2.00000e+00	9.00000e+00	-1.11567e+00
2.00000e+00	1.20000e+01	-2.12050e+00
2.00000e+00	1.50000e+01	-2.99290e+00
2.00000e+00	1.80000e+01	-3.70170e+00
2.00000e+00	2.10000e+01	-4.23648e+00
2.00000e+00	2.40000e+01	-4.59480e+00
2.00000e+00	2.70000e+01	-4.77890e+00
2.00000e+00	3.00000e+01	-4.79509e+00
2.00000e+00	3.30000e+01	-4.65368e+00
2.00000e+00	3.60000e+01	-4.36862e+00
2.00000e+00	3.90000e+01	-3.95674e+00
2.00000e+00	4.20000e+01	-3.43668e+00
2.00000e+00	4.50000e+01	-2.82771e+00
2.00000e+00	4.80000e+01	-2.14862e+00
2.00000e+00	5.10000e+01	-1.41685e+00
2.00000e+00	5.40000e+01	-6.48012e-01
2.00000e+00	5.70000e+01	1.44082e-01
2.00000e+00	6.00000e+01	9.47040e-01
2.00000e+00	6.30000e+01	1.74911e+00
2.00000e+00	6.60000e+01	2.53824e+00
2.00000e+00	6.90000e+01	3.30116e+00
2.00000e+00	7.20000e+01	4.02262e+00
2.00000e+00	7.50000e+01	4.68508e+00
2.00000e+00	7.80000e+01	5.26878e+00
2.00000e+00	8.10000e+01	5.75231e+00
2.00000e+00	8.40000e+01	6.11362e+00
2.00000e+00	8.70000e+01	6.33126e+00
2.00000e+00	9.00000e+01	6.38567e+00
2.00000e+00	9.30000e+01	6.26033e+00
2.00000e+00	9.60000e+01	5.94257e+00
2.00000e+00	9.90000e+01	5.42387e+00
2.00000e+00	1.02000e+02	4.69997e+00
2.00000e+00	1.05000e+02	3.77174e+00
2.00000e+00	1.08000e+02	2.64958e+00
2.00000e+00	1.11000e+02	1.37034e+00
2.00000e+00	1.14000e+02	5.25873e-02
2.00000e+00	1.17000e+02	-9.28726e-01
2.00000e+00	1.20000e+02	0.00000e+00

6.00000e+00	0.00000e+00	0.00000e+00
6.00000e+00	3.00000e+00	-8.76361e-01
6.00000e+00	6.00000e+00	-1.67291e+00
6.00000e+00	9.00000e+00	-2.54189e+00
6.00000e+00	1.20000e+01	-3.45220e+00
6.00000e+00	1.50000e+01	-4.31656e+00
6.00000e+00	1.80000e+01	-5.06547e+00
6.00000e+00	2.10000e+01	-5.65334e+00
6.00000e+00	2.40000e+01	-6.05343e+00
6.00000e+00	2.70000e+01	-6.25306e+00
6.00000e+00	3.00000e+01	-6.25044e+00
6.00000e+00	3.30000e+01	-6.05243e+00
6.00000e+00	3.60000e+01	-5.67271e+00
6.00000e+00	3.90000e+01	-5.13003e+00
