0.00000e+00	2.50000e-03	7.40625e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	3.04267e+00	3.04267e+00	3.04267e+00	        nan
0.00000e+00	7.50000e-03	2.16563e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.25000e-02	3.51563e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.75000e-02	4.79063e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	2.25000e-02	5.99063e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	2.75000e-02	7.11562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	3.25000e-02	8.16562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	3.75000e-02	9.14063e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	4.25000e-02	1.00406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	4.75000e-02	1.08656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	5.25000e-02	1.16156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	5.75000e-02	1.22906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	6.25000e-02	1.28906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	6.75000e-02	1.34156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	7.25000e-02	1.38656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	7.75000e-02	1.42406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	8.25000e-02	1.45406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	8.75000e-02	1.47656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	9.25000e-02	1.49156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	9.75000e-02	1.49906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.02500e-01	1.49906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.07500e-01	1.49156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.12500e-01	1.47656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.17500e-01	1.45406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.22500e-01	1.42406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.27500e-01	1.38656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.32500e-01	1.34156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.37500e-01	1.28906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.42500e-01	1.22906e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.47500e-01	1.16156e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.52500e-01	1.08656e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.57500e-01	1.00406e+00	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.62500e-01	9.14062e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.67500e-01	8.16562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.72500e-01	7.11562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.77500e-01	5.99062e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.82500e-01	4.79062e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.87500e-01	3.51562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.92500e-01	2.16562e-01	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	1.00000e+00	1.00000e+00	        nan	        nan
0.00000e+00	1.97500e-01	7.40625e-02	0.00000e+00	0.00000e+00	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06667e-03	8.17762e-04	3.04267e+00	3.04267e+00	        nan	3.04267e+00

2.50000e-01	2.50000e-03	3.00172e-01	-2.26109e-03	3.59622e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	8.11614e-02	3.62964e+00	6.12548e+00	6.12548e+00	6.12548e+00	        nan
2.50000e-01	7.50000e-03	4.17613e-01	-6.53269e-03	3.31093e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	8.43482e-02	1.03034e+00	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	1.25000e-02	5.14492e-01	-1.01725e-02	2.30409e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.87137e-02	7.94824e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	1.75000e-02	6.02904e-01	-1.30402e-02	1.75554e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.06891e-01	7.17883e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	2.25000e-02	6.86388e-01	-1.51519e-02	1.55884e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.10205e-01	6.62776e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	2.75000e-02	7.65890e-01	-1.65684e-02	1.63783e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.09616e-01	6.07089e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	3.25000e-02	8.41668e-01	-1.73627e-02	1.92899e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	1.05956e-01	5.47039e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	3.75000e-02	9.13726e-01	-1.76104e-02	2.37826e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.99562e-02	4.83553e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	4.25000e-02	9.81954e-01	-1.73860e-02	2.93945e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	9.22552e-02	4.18782e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	4.75000e-02	1.04619e+00	-1.67611e-02	3.57309e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	8.34102e-02	3.54993e-01	1.00000e+00	1.00000e+00	        nan	        nan
2.50000e-01	5.25000e-02	1.10623e+00	-1.58040e-02	4.24557e-02	2.73000e+02	1.00000e+00	2.00000e-05	2.46792e-05	7.39039e-02	2.94178e-01	1.00000e+00	1.00000e+00	        nan	        nan
