0.00000e+00	0.00000e+00	5.00000e+00
0.00000e+00	1.50000e+00	5.00000e+00
0.00000e+00	4.50000e+00	5.00000e+00
0.00000e+00	7.50000e+00	5.00000e+00
0.00000e+00	1.05000e+01	5.00000e+00
0.00000e+00	1.35000e+01	5.00000e+00
0.00000e+00	1.65000e+01	5.00000e+00
0.00000e+00	1.95000e+01	5.00000e+00
0.00000e+00	2.25000e+01	5.00000e+00
0.00000e+00	2.55000e+01	5.00000e+00
0.00000e+00	2.85000e+01	5.00000e+00
0.00000e+00	3.15000e+01	5.00000e+00
0.00000e+00	3.45000e+01	5.00000e+00
0.00000e+00	3.75000e+01	5.00000e+00
0.00000e+00	4.05000e+01	5.00000e+00
0.00000e+00	4.35000e+01	5.00000e+00
0.00000e+00	4.65000e+01	5.00000e+00
0.00000e+00	4.95000e+01	5.00000e+00
0.00000e+00	5.25000e+01	5.00000e+00
0.00000e+00	5.55000e+01	5.00000e+00
0.00000e+00	5.85000e+01	5.00000e+00
0.00000e+00	6.15000e+01	5.00000e+00
0.00000e+00	6.45000e+01	5.00000e+00
0.00000e+00	6.75000e+01	5.00000e+00
0.00000e+00	7.05000e+01	5.00000e+00
0.00000e+00	7.35000e+01	5.00000e+00
0.00000e+00	7.65000e+01	5.00000e+00
0.00000e+00	7.95000e+01	5.00000e+00
0.00000e+00	8.25000e+01	5.00000e+00
0.00000e+00	8.55000e+01	5.00000e+00
0.00000e+00	8.85000e+01	5.00000e+00
0.00000e+00	9.15000e+01	5.00000e+00
0.00000e+00	9.45000e+01	5.00000e+00
0.00000e+00	9.75000e+01	5.00000e+00
0.00000e+00	1.00500e+02	5.00000e+00
0.00000e+00	1.03500e+02	5.00000e+00
0.00000e+00	1.06500e+02	5.00000e+00
0.00000e+00	1.09500e+02	5.00000e+00
0.00000e+00	1.12500e+02	5.00000e+00
0.00000e+00	1.15500e+02	5.00000e+00
0.00000e+00	1.18500e+02	5.00000e+00
0.00000e+00	1.20000e+02	5.00000e+00

3.00000e+00	0.00000e+00	0.00000e+00
3.00000e+00	1.50000e+00	5.04477e+00
3.00000e+00	4.50000e+00	5.04741e+00
3.00000e+00	7.50000e+00	5.04630e+00
3.00000e+00	1.05000e+01	5.04449e+00
3.00000e+00	1.35000e+01	5.04186e+00
3.00000e+00	1.65000e+01	5.03819e+00
3.00000e+00	1.95000e+01	5.03347e+00
3.00000e+00	2.25000e+01	5.02771e+00
3.00000e+00	2.55000e+01	5.02107e+00
3.00000e+00	2.85000e+01	5.01378e+00
3.00000e+00	3.15000e+01	5.00611e+00
3.00000e+00	3.45000e+01	4.99837e+00
3.00000e+00	3.75000e+01	4.99086e+00
3.00000e+00	4.05000e+01	4.98385e+00
3.00000e+00	4.35000e+01	4.97754e+00
3.00000e+00	4.65000e+01	4.97208e+00
3.00000e+00	4.95000e+01	4.96758e+00
3.00000e+00	5.25000e+01	4.96406e+00
3.00000e+00	5.55000e+01	4.96154e+00
3.00000e+00	5.85000e+01	4.96003e+00
3.00000e+00	6.15000e+01	4.95945e+00
3.00000e+00	6.45000e+01	4.95964e+00
3.00000e+00	6.75000e+01	4.96060e+00
3.00000e+00	7.05000e+01	4.96241e+00
3.00000e+00	7.35000e+01	4.96510e+00
3.00000e+00	7.65000e+01	4.96862e+00
3.00000e+00	7.95000e+01	4.97288e+00
3.00000e+00	8.25000e+01	4.97784e+00
3.00000e+00	8.55000e+01	4.98340e+00
3.00000e+00	8.85000e+01	4.98938e+00
3.00000e+00	9.15000e+01	4.99558e+00
3.00000e+00	9.45000e+01	5.00171e+00
3.00000e+00	9.75000e+01	5.00752e+00
3.00000e+00	1.00500e+02	5.01278e+00
